"","LatitudeMeasure","LongitudeMeasure","conc"
"11318",61.245007,-149.7005358,0.707106781187
"11320",58.1141081,-134.750119,0.707106781187
"11321",44.830819,-88.56177,8.6
"11322",44.8963804,-88.2978788,2.8
"11323",47.547213457,-116.21825095,1.1
"11324",47.547213457,-116.21825095,1
"11328",47.547213457,-116.21825095,0.34
"11329",47.547213457,-116.21825095,5.5
"11330",47.547213457,-116.21825095,0.32
"11331",47.547213457,-116.21825095,0.707106781187
"11333",47.547213457,-116.21825095,2.5
"11334",47.9309973,-118.0936019,10
"11335",40.5524,-124.1023,0.0707106781187
"11337",44.842713,-92.915788,0.565685424949
"11338",44.842713,-92.915788,0.0141421356237
"11341",44.842713,-92.915788,0.707106781187
"11343",33.3582617,-111.8110453,70.7106781187
"11344",39.6352,-102.0964,10.6066017178
"11348",38.0429,-103.4169,10.6066017178
"11350",33.3616044,-111.8075469,70.7106781187
"11351",38.7166,-106.8532,10.6066017178
"11353",47.545677097,-116.174761879,1
"11356",47.545677097,-116.174761879,6
"11357",47.545677097,-116.174761879,0.29
"11358",47.545677097,-116.174761879,0.707106781187
"11359",29.7073611,-81.4632778,8.48528137424
"11362",41.8825281,-88.3389643,0.707106781187
"11371",42.3714107,-87.9145192,0.707106781187
"11372",45.875464,-106.62547,3.53553390593
"11373",40.7003793,-74.3595946,0.5
"11374",39.4564483,-75.2097697,0.707106781187
"11375",40.8712104,-74.4276533,0.38
"11376",32.844777,-111.8956887,37
"11377",32.844777,-111.8956887,40.2
"11378",35.5788802,-113.4310467,6.5
"11379",33.4186665,-110.7145521,0.42
"11380",33.4186665,-110.7145521,0.41
"11381",36.9563765,-111.508493,14.1
"11382",36.9563765,-111.508493,7.6
"11383",36.9919287,-112.9904929,6.8
"11384",32.9238611,-111.92975,7.07106781187
"11385",34.7900555,-112.45019,7.07106781187
"11386",32.9653611,-111.43458,7.07106781187
"11387",32.902,-112.05611,14.1421356237
"11388",35.2024722,-112.47638,7.07106781187
"11389",32.99275,-111.49841,7.07106781187
"11390",31.7468611,-111.0425,7.07106781187
"11391",33.3690888,-112.74913,14.1421356237
"11392",33.813975,-111.88195,3.53553390593
"11394",35.0961944,-111.68188,7.07106781187
"11395",33.8138888,-112.57525,7.07106781187
"11396",32.9580555,-111.43883,7.07106781187
"11397",33.429,-111.9,23
"11398",33.2031111,-112.71547,3.53553390593
"11399",32.9663027,-111.74187,73
"11400",32.9663027,-111.74187,70
"11401",40.9457096,-74.5571582,0.707106781187
"11402",33.6580555,-114.23027,7.07106781187
"11403",33.4261508,-111.98743,11
"11404",33.4261508,-111.98743,35.3553390593
"11405",33.4261508,-111.98743,6.7
"11406",33.4261508,-111.98743,8
"11407",33.4261508,-111.98743,38
"11408",33.4261508,-111.98743,30
"11409",33.4261508,-111.98743,44
"11410",33.4261508,-111.98743,5
"11411",33.4261508,-111.98743,6
"11412",31.4434166,-109.59911,7.07106781187
"11413",33.831,-111.88711,3.53553390593
"11415",31.3920222,-110.96186,7.07106781187
"11416",31.3730555,-110.92869,7.07106781187
"11417",32.9635555,-111.43669,7.07106781187
"11418",33.3684944,-112.74787,3.53553390593
"11419",33.8236944,-111.88283,14.1421356237
"11421",39.2382887,-106.2854878,3.53553390593
"11424",39.2382887,-106.2854878,4.24264068712
"11430",33.4430833,-112.10677,7.07106781187
"11432",34.8518888,-111.76752,70.7106781187
"11434",32.2494722,-110.89088,7.07106781187
"11435",47.261469,-94.552651,0.565685424949
"11437",30.23,-93.22,2.82842712475
"11438",30.23,-93.22,2.12132034356
"11439",30.23,-93.22,7.07106781187
"11441",46.348786,-94.245936,0.565685424949
"11442",46.348786,-94.245936,0.0141421356237
"11445",46.348786,-94.245936,0.707106781187
"11447",43.920136,-92.463681,0.565685424949
"11448",43.920136,-92.463681,0.0141421356237
"11452",43.920136,-92.463681,0.707106781187
"11454",33.7083716,-112.1198753,14
"11455",33.7083716,-112.1198753,14.1
"11456",45.463758,-106.147906,2.12132034356
"11466",45.463758,-106.147906,0.707106781187
"11471",31.16,-92.91,2.82842712475
"11472",31.16,-92.91,2.12132034356
"11473",31.16,-92.91,3.53553390593
"11476",31.16,-92.91,2.54558441227
"11477",33.7817778,-112.5515556,2.2
"11478",33.7817778,-112.5515556,2.1
"11479",33.7817778,-112.5515556,2.3
"11480",33.7817778,-112.5515556,2
"11483",33.8083653,-113.1740797,3.7
"11484",40.3309407,-74.6693253,0.707106781187
"11485",32.3811843,-111.1145461,1.2
"11486",35.2019565,-112.4776779,7.7
"11487",33.8286499,-111.9170919,1.9
"11488",33.8286499,-111.9170919,2.6
"11489",35.5602694,-114.3985749,3.8
"11490",28.106404,-82.772324,0.707106781187
"11491",32.6614529,-111.5948439,3.8
"11492",32.6614529,-111.5948439,4
"11493",33.609766,-111.7231948,10
"11494",33.2989433,-111.2942932,1.9
"11495",33.2989433,-111.2942932,1.8
"11496",32.0439694,-110.7823071,2.2
"11498",28.0159444,-82.3394444,6.7
"11499",28.0159444,-82.3394444,2.3
"11500",28.0159444,-82.3394444,1.1
"11501",28.0159444,-82.3394444,12
"11502",28.0159444,-82.3394444,3.7
"11503",28.0159444,-82.3394444,14
"11504",28.0159444,-82.3394444,1.5
"11505",28.0159444,-82.3394444,12.7
"11506",28.0159444,-82.3394444,1.9
"11507",40.2981631,-74.8093296,1.4
"11508",40.3501072,-74.5998786,0.707106781187
"11509",40.3501072,-74.5998786,0.37
"11510",40.6689884,-75.1571194,0.707106781187
"11511",40.6998212,-75.1590642,0.141421356237
"11512",36.9985969,-112.5388138,0.707106781187
"11513",32.2678533,-110.8828673,0.707106781187
"11519",31.722868,-110.0531318,7
"11520",41.1856513,-74.5882163,0.636396103068
"11521",35.2644402,-113.9863382,4.3
"11522",35.2644402,-113.9863382,4.1
"11523",35.2644402,-113.9863382,3.9
"11524",31.5512064,-110.2703577,0.45
"11525",41.1475963,-74.7448872,0.707106781187
"11526",33.7903082,-113.5921509,1.8
"11527",40.8609325,-74.6737726,0.141421356237
"11528",41.3902758,-91.0703801,0.000707106781187
"11529",30.67,-90,2.12132034356
"11530",30.67,-90,3.53553390593
"11533",30.67,-90,14.1421356237
"11534",34.3704572,-112.6643186,3.53553390593
"11535",34.8307833,-113.4092667,3.53553390593
"11536",40.7423222,-74.865167,0.707106781187
"11537",47.545917,-116.141104,0.94
"11538",46.93492,-110.737416,0.353553390593
"11540",33.7817897,-113.6093894,3.53553390593
"11541",47.5463853534,-116.170851216,1.7
"11542",35.0964028,-111.6832155,2
"11543",35.0964028,-111.6832155,2.1
"11544",33.6103101,-113.6618737,0.71
"11545",31.4273201,-110.588416,3.5
"11546",33.8978631,-112.9281542,3.53553390593
"11548",30.3899225,-84.3315676,2.47487373415
"11549",30.3899225,-84.3315676,2.12132034356
"11551",30.3899225,-84.3315676,0.707106781187
"11557",30.3902003,-84.3290675,2.12132034356
"11558",30.3902003,-84.3290675,0.707106781187
"11559",30.3902003,-84.3290675,2.47487373415
"11564",32.5750521,-114.683565,2.6
"11565",32.5750521,-114.683565,2.7
"11566",42.9944329,-96.4961422,0.0707106781187
"11567",33.9736411,-112.7321221,3.4
"11568",33.9736411,-112.7321221,3.6
"11569",33.9736411,-112.7321221,3.5
"11570",40.732489,-74.8529166,0.707106781187
"11571",39.4562277,-74.6454366,0.707106781187
"11572",39.7367222,-75.0061111,0.707106781187
"11573",39.30817,-75.201854,0.0212132034356
"11574",39.49375,-75.0606667,0.0424264068712
"11575",39.49375,-75.0606667,0.707106781187
"11576",28.01525,-82.3740833,0.707106781187
"11577",28.01525,-82.3740833,0.73
"11578",28.01525,-82.3740833,1.1
"11579",28.01525,-82.3740833,0.7
"11580",28.01525,-82.3740833,1.34350288425
"11581",28.01525,-82.3740833,0.72
"11582",28.01525,-82.3740833,2
"11583",28.01525,-82.3740833,1
"11584",28.01525,-82.3740833,0.88
"11586",36.8635966,-112.740203,3.1
"11587",36.8635966,-112.740203,3
"11588",40.9944607,-92.3037936,0.63
"11589",41.3236076,-93.1004816,0.141421356237
"11590",30.05,-90.66,9.8
"11591",30.05,-90.66,9.5
"11592",30.05,-90.66,13.5
"11593",30.05,-90.66,7.07106781187
"11594",30.05,-90.66,10.8
"11595",32.2743236,-111.0044597,7.07106781187
"11597",45.016306,-92.846128,2.82842712475
"11598",45.016306,-92.846128,0.707106781187
"11599",32.16,-91.37,14.4
"11600",32.16,-91.37,15.3
"11601",32.16,-91.37,26.1
"11603",32.16,-91.37,21.5
"11604",32.16,-91.37,11.6
"11605",32.16,-91.37,11.1
"11606",32.16,-91.37,20.7
"11607",34.7060555,-113.61494,14.1421356237
"11608",33.6777777,-113.95583,7.07106781187
"11609",33.4274136,-111.9839,7.5
"11610",33.4274136,-111.9839,8
"11611",33.4274136,-111.9839,5.5
"11612",33.4274136,-111.9839,6
"11613",33.4274136,-111.9839,35.3553390593
"11627",33.4274136,-111.9839,3.53553390593
"11630",33.4274136,-111.9839,5.8
"11633",33.4274136,-111.9839,7
"11634",33.3589722,-111.47086,7.07106781187
"11635",39.55075962,-106.4056781,35.3553390593
"11636",39.55075962,-106.4056781,176.776695297
"11639",39.55075962,-106.4056781,21.2132034356
"11642",39.55075962,-106.4056781,3.53553390593
"11646",39.55075962,-106.4056781,0.282842712475
"11648",39.55075962,-106.4056781,7.07106781187
"11660",31.04,-93.21,2.82842712475
"11661",31.04,-93.21,2.12132034356
"11662",31.04,-93.21,3.53553390593
"11665",31.04,-93.21,1.1313708499
"11666",31.04,-93.21,2.54558441227
"11667",34.23176,-91.97042,0.353553390593
"11668",34.23176,-91.97042,0.707106781187
"11669",34.23176,-91.97042,3.53553390593
"11671",34.23176,-91.97042,7.07106781187
"11672",44.783043,-92.947505,0.565685424949
"11673",44.783043,-92.947505,0.0141421356237
"11677",44.783043,-92.947505,0.707106781187
"11679",39.56584136,-106.4100918,176.776695297
"11680",39.56584136,-106.4100918,35.3553390593
"11682",39.56584136,-106.4100918,21.2132034356
"11684",39.56584136,-106.4100918,3.53553390593
"11686",39.56584136,-106.4100918,7.07106781187
"11699",47.5509866432,-116.2360365,0.81
"11700",47.5509866432,-116.2360365,1
"11702",47.5509866432,-116.2360365,0.42
"11703",47.5509866432,-116.2360365,7.1
"11705",29.94,-90.14,0.353553390593
"11707",42.4685941,-92.6304719,0.0707106781187
"11708",31.93,-92.63,2.82842712475
"11710",31.93,-92.63,3.53553390593
"11711",31.93,-92.63,2.12132034356
"11713",31.93,-92.63,7.07106781187
"11714",48.2262,-114.2539,2.82842712475
"11717",33.53503,-92.92471,0.353553390593
"11718",33.53503,-92.92471,0.707106781187
"11722",47.5482882294,-116.221466454,1
"11725",47.5482882294,-116.221466454,5.8
"11726",47.5482882294,-116.221466454,0.095
"11728",30.3944777,-82.9345388,0.707106781187
"11733",40.8037108,-74.7709976,0.707106781187
"11734",40.9406541,-74.5712697,0.707106781187
"11741",40.9398207,-74.5698808,0.707106781187
"11743",34.9997948,-97.3344721,0.707106781187
"11744",35.3186743,-97.5586488,0.707106781187
"11745",42.0841937,-87.9911823,0.17
"11746",47.38286,-94.38861,0.0141421356237
"11747",47.38286,-94.38861,0.565685424949
"11749",47.38286,-94.38861,0.707106781187
"11751",40.9373208,-74.5673807,0.707106781187
"11753",45.189572,-93.123169,0.565685424949
"11754",45.189572,-93.123169,0.0141421356237
"11757",45.189572,-93.123169,0.707106781187
"11760",46.012,-112.726,3.53553390593
"11764",46.012,-112.726,2
"11765",46.012,-112.726,1
"11766",40.9414874,-74.5704364,0.707106781187
"11768",40.9403763,-74.5687697,0.707106781187
"11770",35.2703452,-97.3100305,0.707106781187
"11771",40.9389874,-74.5673807,0.707106781187
"11773",31.29,-93.6,2.82842712475
"11774",31.29,-93.6,7.07106781187
"11775",31.29,-93.6,2.12132034356
"11776",31.29,-93.6,3.53553390593
"11778",55.626075,-132.556981,10.6066017178
"11779",55.626075,-132.556981,42.4264068712
"11780",38.460090067,-112.289925816,0.707106781187
"11783",40.9387096,-74.5704364,0.707106781187
"11784",40.9406541,-74.5693252,0.707106781187
"11786",46.658164,-95.800881,0.565685424949
"11787",46.658164,-95.800881,0.0141421356237
"11790",46.658164,-95.800881,0.707106781187
"11794",32.2842861,-110.9993306,7.07106781187
"11797",30.390478,-84.3360122,0.707106781187
"11798",30.390478,-84.3360122,2.12132034356
"11800",30.390478,-84.3360122,2.47487373415
"11804",30.3932559,-84.327123,2.12132034356
"11805",30.3932559,-84.327123,2.47487373415
"11806",30.3932559,-84.327123,0.707106781187
"11812",30.3949225,-84.3310121,2.12132034356
"11813",30.3949225,-84.3310121,0.707106781187
"11814",30.3949225,-84.3310121,2.47487373415
"11819",30.3977002,-84.335179,2.47487373415
"11820",30.3977002,-84.335179,0.707106781187
"11822",30.3977002,-84.335179,2.12132034356
"11828",35.957558,-96.9730847,0.707106781187
"11829",41.1525954,-74.3384849,0.707106781187
"11830",40.8612103,-74.7198852,0.707106781187
"11831",40.7726002,-74.5890471,0.707106781187
"11832",40.7889889,-74.602381,0.2
"11833",40.8350995,-74.6722724,0.707106781187
"11834",40.8389884,-74.6348823,0.707106781187
"11835",40.7975997,-74.765164,0.707106781187
"11836",40.8006553,-74.7498857,0.707106781187
"11837",40.3426073,-74.6333797,0.707106781187
"11838",40.3498292,-74.6732144,0.707106781187
"11839",40.8628775,-74.0645854,0.707106781187
"11840",40.8431557,-74.009306,0.707106781187
"11841",40.8123226,-74.1137538,0.707106781187
"11842",40.8778773,-73.9845829,0.707106781187
"11843",35.8347762,-97.2264237,0.707106781187
"11844",40.9087099,-74.6068263,0.707106781187
"11845",35.6445099,-96.8866911,0.707106781187
"11846",40.8523215,-74.6857174,0.707106781187
"11847",40.3781615,-74.8715539,0.707106781187
"11848",40.9223209,-74.5823811,0.707106781187
"11849",40.9353763,-74.5740476,0.707106781187
"11850",35.7636586,-98.9239797,7.07106781187
"11851",40.9356541,-74.5751587,0.707106781187
"11852",35.6708831,-98.7923052,7.07106781187
"11853",34.7842385,-97.9878185,7.07106781187
"11854",35.8422682,-98.9042583,7.07106781187
"11855",35.565883,-98.950919,7.07106781187
"11856",35.9933763,-98.893983,7.07106781187
"11857",35.4406088,-98.6045127,7.07106781187
"11858",34.9758987,-98.0736572,7.07106781187
"11859",35.6519925,-99.2814857,7.07106781187
"11860",35.4794969,-98.4436748,7.07106781187
"11861",31.0546328,-93.1976617,0.707106781187
"11862",34.5945343,-96.6655632,0.707106781187
"11864",34.5945343,-96.6655632,0.45
"11879",34.76214,-91.95217,0.707106781187
"11880",34.76214,-91.95217,0.353553390593
"11883",34.76214,-91.95217,3.53553390593
"11884",34.76214,-91.95217,7.07106781187
"11885",39.55236701,-106.4048113,35.3553390593
"11886",39.55236701,-106.4048113,176.776695297
"11888",39.55236701,-106.4048113,21.2132034356
"11890",39.55236701,-106.4048113,3.53553390593
"11895",39.55236701,-106.4048113,7.07106781187
"11902",39.55236701,-106.4048113,70.7106781187
"11905",40.506066249,-111.422961711,0.707106781187
"11906",40.506066249,-111.422961711,7.07106781187
"11907",45.052222,-109.95,3.53553390593
"11912",45.052222,-109.95,0.707106781187
"11920",47.992222,-115.755556,0.707106781187
"11923",40.9423207,-74.5701586,0.707106781187
"11926",30.3885337,-84.3290675,2.12132034356
"11927",30.3885337,-84.3290675,0.707106781187
"11931",30.389367,-84.3296231,2.12132034356
"11934",30.389367,-84.3296231,2.47487373415
"11935",30.3910336,-84.3354567,2.47487373415
"11936",30.3910336,-84.3354567,2.12132034356
"11937",30.3910336,-84.3354567,0.707106781187
"11941",30.3913114,-84.3365678,2.12132034356
"11943",30.3913114,-84.3365678,0.707106781187
"11947",30.3935336,-84.3368456,2.12132034356
"11950",41.0414242,-87.3253065,0.707106781187
"11951",41.0361459,-87.3803075,0.141421356237
"11952",41.0364233,-87.4130858,2.12132034356
"11953",35.2495108,-97.4305889,10.6066017178
"11954",35.2950645,-97.4878133,10.6066017178
"11955",35.2950645,-97.4878133,2.82842712475
"11956",35.3020088,-97.4894801,10.6066017178
"11957",35.3020088,-97.4894801,77.7817459305
"11958",35.3020088,-97.4894801,2.82842712475
"11959",35.2606211,-97.473368,71.1
"11960",35.2606211,-97.473368,68.3
"11961",35.2606211,-97.473368,67.4
"11962",35.2606211,-97.473368,62.1
"11963",35.2606211,-97.473368,67.2
"11964",35.2606211,-97.473368,61.6
"11965",35.2606211,-97.473368,63.8
"11966",35.2606211,-97.473368,72
"11967",35.2606211,-97.473368,0.424264068712
"11968",45.117725,-93.35175,0.565685424949
"11969",30.1351389,-81.5615,8.48528137424
"11972",33.7139789,-112.0736172,35.3553390593
"11976",35.2882,-92.2847,0.353553390593
"11977",35.2882,-92.2847,0.707106781187
"11981",30.11875,-81.7386944,8.48528137424
"11983",30.11875,-81.7386944,10.28343
"11984",38.22887678,-109.998455414,0.707106781187
"11985",38.22887678,-109.998455414,3.53553390593
"12010",34.30172,-92.06005,0.707106781187
"12011",34.30172,-92.06005,0.353553390593
"12013",32.2759736,-111.0061789,7.07106781187
"12019",35.7142273,-97.0694744,7.07106781187
"12020",35.7097829,-97.0697521,7.07106781187
"12021",35.7250597,-97.0966974,7.07106781187
"12022",35.7239491,-97.0791969,7.07106781187
"12023",35.7470042,-97.0772527,7.07106781187
"12024",35.8347797,-97.0875313,7.07106781187
"12025",35.7964478,-97.0641971,7.07106781187
"12026",35.7845031,-97.0866976,7.07106781187
"12027",34.8017382,-97.9653183,7.07106781187
"12028",30.389367,-84.3296231,0.707106781187
"12033",30.3932559,-84.3265675,2.12132034356
"12036",39.2002826,-98.0472693,0.707106781187
"12037",47.5446743,-116.2065477,5
"12039",47.5446743,-116.2065477,1
"12041",47.5446743,-116.2065477,3
"12048",47.5446743,-116.2065477,4.5
"12053",47.925833,-108.600556,3.53553390593
"12057",48.185556,-115.550556,3.53553390593
"12058",37.2769949,-89.1817446,0.707106781187
"12059",40.0072683,-91.4068171,0.707106781187
"12068",40.1422543,-88.3183864,0.707106781187
"12072",40.204755,-88.3675552,0.7
"12073",40.2983761,-90.0556727,0.707106781187
"12077",40.9200378,-90.960142,0.707106781187
"12086",40.9267035,-89.501203,0.707106781187
"12093",41.0569765,-88.0397687,0.707106781187
"12095",41.7580848,-88.4453526,0.707106781187
"12097",41.7758631,-88.1347886,0.707106781187
"12103",41.9372504,-88.1659055,0.707106781187
"12111",41.9603052,-89.8984534,0.707106781187
"12113",41.9916943,-88.1850744,0.707106781187
"12117",42.1761355,-88.279527,0.707106781187
"12125",42.2603011,-88.1392474,0.707106781187
"12135",41.6228132,-87.5114312,1.20208152802
"12136",41.6075354,-87.5180978,1.20208152802
"12137",41.6130912,-87.4736523,1.9091883092
"12138",41.5843917,-87.3264444,1.9091883092
"12139",33.3622472,-111.8090983,70.7106781187
"12140",47.4928825223,-115.823837043,0.091
"12141",35.3688,-91.8276,0.707106781187
"12142",35.3688,-91.8276,0.353553390593
"12143",40.594111895,-112.099388389,3.53553390593
"12144",40.625218602,-111.434850309,3.53553390593
"12145",40.625218602,-111.434850309,17.6776695297
"12146",35.6326,-92.0092,0.353553390593
"12147",35.6326,-92.0092,0.707106781187
"12150",35.4714,-91.9895,0.707106781187
"12151",35.4714,-91.9895,0.353553390593
"12152",47.57542,-95.12482,0.0141421356237
"12153",47.57542,-95.12482,0.707106781187
"12154",35.82314,-90.85011,0.707106781187
"12155",46.88,-121.2825,1.41421356237
"12165",45.505133,-106.17484,30
"12168",45.505133,-106.17484,38
"12169",45.505133,-106.17484,41
"12170",45.505133,-106.17484,40
"12171",45.505133,-106.17484,39
"12172",45.505133,-106.17484,44
"12175",45.505133,-106.17484,32
"12176",45.505133,-106.17484,45
"12177",45.505133,-106.17484,37
"12181",45.505133,-106.17484,36
"12182",30.63,-92.41,2.82842712475
"12183",30.63,-92.41,2.12132034356
"12184",30.63,-92.41,7.07106781187
"12185",30.63,-92.41,3.53553390593
"12187",47.539787677,-116.1509043,1
"12190",47.539787677,-116.1509043,0.44
"12191",47.539787677,-116.1509043,0.707106781187
"12192",47.539787677,-116.1509043,4.8
"12193",46.6315,-111.9402,2.12132034356
"12195",46.00447,-112.61734,7
"12196",46.00447,-112.61734,9
"12198",46.00447,-112.61734,6
"12199",46.00447,-112.61734,0.707106781187
"12200",46.00447,-112.61734,4
"12201",46.7714,-95.075,0.565685424949
"12202",46.7714,-95.075,0.0141421356237
"12205",46.7714,-95.075,0
"12208",46.7714,-95.075,0.707106781187
"12211",46.56937685,-120.49364792,5
"12212",46.56937685,-120.49364792,50
"12213",47.5449618,-116.1580929,5
"12215",30.2635417,-97.7713947,0.707106781187
"12218",30.2635417,-97.7713947,0.46
